"1207","691","18cm","Artificial_bouquet,_pink-18cm","200.00","18","plantmobileapp","2022-11-08 12:26:03","2023-01-03 11:16:47"
"1208","691","20cm","Artificial_bouquet,_pink-20cm","200.00","16","plantmobileapp","2022-11-08 12:26:03","2023-01-03 11:42:35"
"1209","693","20cm","MYCKA-20cm","150.00","97","plantmobileapp","2022-11-08 12:27:20","2022-11-08 12:27:20"
"1210","693","22cm","MYCKA-22cm","150.00","97","plantmobileapp","2022-11-08 12:27:20","2022-11-08 12:27:20"
"1211","693","24cm","MYCKA-24cm","150.00","96","plantmobileapp","2022-11-08 12:27:20","2022-12-14 14:44:49"
"1212","695","16cm","rtificial_bouquet_flowers-16cm","199.00","56","plantmobileapp","2022-11-08 12:28:44","2022-11-08 12:28:44"
"1213","695","18cm","rtificial_bouquet_flowers-18cm","199.00","56","plantmobileapp","2022-11-08 12:28:44","2022-11-08 12:28:44"
"1214","695","20cm","rtificial_bouquet_flowers-20cm","199.00","55","plantmobileapp","2022-11-08 12:28:44","2022-12-08 17:38:17"
"1215","696","14cm","SMYCKA-14cm","80.00","23","plantmobileapp","2022-11-08 12:29:25","2022-11-08 12:29:25"
"1216","696","16cm","SMYCKA-16cm","80.00","21","plantmobileapp","2022-11-08 12:29:25","2023-01-03 11:16:47"
"1217","698","16cm","Philodendron_Oxycardium_Golden_Plant-16cm","200.00","34","plantmobileapp","2022-11-08 12:31:01","2022-11-08 12:31:01"
"1218","698","18cm","Philodendron_Oxycardium_Golden_Plant-18cm","200.00","34","plantmobileapp","2022-11-08 12:31:01","2022-11-08 12:31:01"
"1219","698","20cm","Philodendron_Oxycardium_Golden_Plant-20cm","200.00","33","plantmobileapp","2022-11-08 12:31:01","2023-01-06 05:16:20"
"1220","699","18cm","Red_Bromeliad-18cm","280.00","34","plantmobileapp","2022-11-08 12:31:43","2022-11-08 12:31:43"
"1221","699","20cm","Red_Bromeliad-20cm","280.00","34","plantmobileapp","2022-11-08 12:31:43","2022-11-08 12:31:43"
"1222","699","22cm","Red_Bromeliad-22cm","280.00","33","plantmobileapp","2022-11-08 12:31:43","2023-01-06 05:17:47"
"1223","703","18cm","Syngonium_Pixie_Plant-18cm","199.00","56","plantmobileapp","2022-11-08 12:34:01","2022-11-08 12:34:01"
"1224","703","20cm","Syngonium_Pixie_Plant-20cm","199.00","56","plantmobileapp","2022-11-08 12:34:01","2022-11-08 12:34:01"
"1225","703","22cm","Syngonium_Pixie_Plant-22cm","199.00","56","plantmobileapp","2022-11-08 12:34:01","2022-11-08 12:34:01"
"1226","706","22cm","ÄPPLARÖ-22cm","200.00","10","plantmobileapp","2022-11-08 12:36:16","2022-11-08 12:36:16"
"1227","706","24cm","ÄPPLARÖ-24cm","200.00","10","plantmobileapp","2022-11-08 12:36:16","2022-11-08 12:36:16"
"1228","706","26cm","ÄPPLARÖ-26cm","200.00","10","plantmobileapp","2022-11-08 12:36:16","2022-11-08 12:36:16"
"1229","708","22cm","ASKHOLMEN-22cm","233.00","34","plantmobileapp","2022-11-08 12:39:19","2022-11-08 12:39:19"
"1230","708","24cm","ASKHOLMEN-24cm","233.00","34","plantmobileapp","2022-11-08 12:39:19","2022-11-08 12:39:19"
"1231","708","26cm","ASKHOLMEN-26cm","233.00","34","plantmobileapp","2022-11-08 12:39:19","2022-11-08 12:39:19"
"1232","710","24cm","LÄCKÖ_RE-24cm","300.00","44","plantmobileapp","2022-11-08 12:41:43","2022-11-08 12:41:43"
"1233","710","26cm","LÄCKÖ_RE-26cm","300.00","44","plantmobileapp","2022-11-08 12:41:43","2022-11-08 12:41:43"
"1234","712","25cm","Black_Aluminium_Garden_Lights-25cm","200.00","65","plantmobileapp","2022-11-08 12:44:50","2022-11-08 12:44:50"
"1235","712","27cm","Black_Aluminium_Garden_Lights-27cm","200.00","64","plantmobileapp","2022-11-08 12:44:50","2022-12-23 11:33:48"
"1236","715","30cm","Grey_Iron_Garden_Light-30cm","200.00","87","plantmobileapp","2022-11-08 12:48:20","2022-11-08 12:48:20"
"1237","715","32cm","Grey_Iron_Garden_Light-32cm","200.00","87","plantmobileapp","2022-11-08 12:48:20","2022-11-08 12:48:20"
"1238","715","28cm","Grey_Iron_Garden_Light-28cm","200.00","87","plantmobileapp","2022-11-08 12:48:20","2022-11-08 12:48:20"
"1239","717","25cm","Grey_Metal_Garden_Light-25cm","400.00","54","plantmobileapp","2022-11-08 12:50:49","2022-11-08 12:50:49"
"1240","717","27cm","Grey_Metal_Garden_Light-27cm","400.00","54","plantmobileapp","2022-11-08 12:50:49","2022-11-08 12:50:49"
"1241","719","18cm","Haifoss_Watering_Can_-_Ivory_&_Gold-18cm","345.00","56","plantmobileapp","2022-11-08 12:52:57","2022-11-08 12:52:57"
"1242","719","16cm","Haifoss_Watering_Can_-_Ivory_&_Gold-16cm","345.00","56","plantmobileapp","2022-11-08 12:52:57","2022-11-08 12:52:57"
"1243","721","8cm","Plastic_Sprinkler-8cm","267.00","43","plantmobileapp","2022-11-08 12:54:07","2022-11-08 12:54:07"
"1244","721","10cm","Plastic_Sprinkler-10cm","267.00","43","plantmobileapp","2022-11-08 12:54:07","2022-11-08 12:54:07"
"1245","723","16cm","Ugaoo_Hand_Trigger_Pump-16cm","100.00","45","plantmobileapp","2022-11-08 12:55:19","2022-11-08 12:55:19"
"1246","723","18cm","Ugaoo_Hand_Trigger_Pump-18cm","100.00","45","plantmobileapp","2022-11-08 12:55:19","2022-11-08 12:55:19"
"1247","723","20cm","Ugaoo_Hand_Trigger_Pump-20cm","100.00","45","plantmobileapp","2022-11-08 12:55:19","2022-11-08 12:55:19"
