"1505","965","high","BENKI_LEATHER_HANDLESS_KETTLE_550ML-high","1000.00","200","coffeemobileapp","2022-12-13 18:36:03","2022-12-13 18:36:03"
"1506","965","medium","BENKI_LEATHER_HANDLESS_KETTLE_550ML-medium","1000.00","200","coffeemobileapp","2022-12-13 18:36:03","2022-12-13 18:36:03"
"1507","965","low","BENKI_LEATHER_HANDLESS_KETTLE_550ML-low","1000.00","200","coffeemobileapp","2022-12-13 18:36:03","2022-12-13 18:36:03"
"1508","968","medium","BENKI_TURKISH_POT-medium","100.00","121","coffeemobileapp","2022-12-13 18:39:39","2022-12-13 18:39:39"
"1509","968","low","BENKI_TURKISH_POT-low","100.00","121","coffeemobileapp","2022-12-13 18:39:39","2022-12-13 18:39:39"
"1510","970","high","PUDI_[RETAIL_GRINDER]_BY_BENKI-high","100.00","100","coffeemobileapp","2022-12-13 18:41:12","2022-12-13 18:41:12"
"1511","970","low","PUDI_[RETAIL_GRINDER]_BY_BENKI-low","100.00","100","coffeemobileapp","2022-12-13 18:41:12","2022-12-13 18:41:12"
"1512","972","high","ARAKU_Grand_Reserve_Coffee_Beans-high","100.00","100","coffeemobileapp","2022-12-13 18:42:58","2022-12-13 18:42:58"
"1513","972","medium","ARAKU_Grand_Reserve_Coffee_Beans-medium","100.00","100","coffeemobileapp","2022-12-13 18:42:58","2022-12-13 18:42:58"
"1514","975","high","Rage_Coffee_Rise_Blend-high","1000.00","100","coffeemobileapp","2022-12-13 18:47:27","2022-12-13 18:47:27"
"1515","975","medium","Rage_Coffee_Rise_Blend-medium","1000.00","100","coffeemobileapp","2022-12-13 18:47:27","2022-12-13 18:47:27"
"1516","977","medium","Rage_Coffee_Vita_Blend-medium","400.00","200","coffeemobileapp","2022-12-13 18:49:00","2022-12-13 18:49:00"
"1517","977","low","Rage_Coffee_Vita_Blend-low","400.00","200","coffeemobileapp","2022-12-13 18:49:00","2022-12-13 18:49:00"
"1518","980","high","SEMIAUTOMATIC-high","1000.00","200","coffeemobileapp","2022-12-13 18:51:16","2022-12-13 18:51:16"
"1519","980","medium","SEMIAUTOMATIC-medium","1000.00","200","coffeemobileapp","2022-12-13 18:51:16","2022-12-13 18:51:16"
"1520","982","medium","SIRIO_BLACK-medium","100.00","100","coffeemobileapp","2022-12-13 18:52:31","2022-12-13 18:52:31"
"1523","986","high","03035_PID-high","1000.00","200","coffeemobileapp","2022-12-13 18:56:54","2022-12-13 18:56:54"
"1524","988","low","05010_MONZA-low","100.00","200","coffeemobileapp","2022-12-13 18:58:15","2022-12-13 18:58:15"
"1525","991","medium","PIPPA_NERA-medium","100.00","200","coffeemobileapp","2022-12-13 19:00:05","2022-12-13 19:00:05"
"1526","991","low","PIPPA_NERA-low","100.00","200","coffeemobileapp","2022-12-13 19:00:05","2022-12-13 19:00:05"
"1527","993","medium","060_EVO_12_G-medium","500.00","200","coffeemobileapp","2022-12-14 10:09:05","2022-12-14 10:09:05"
"1528","993","low","060_EVO_12_G-low","500.00","200","coffeemobileapp","2022-12-14 10:09:05","2022-12-14 10:09:05"
"1529","994","high","Bialetti_Moka_Lovers_Collection_Black_3_Cups-high","1000.00","200","coffeemobileapp","2022-12-14 10:12:49","2022-12-14 10:12:49"
"1530","994","medium","Bialetti_Moka_Lovers_Collection_Black_3_Cups-medium","1000.00","200","coffeemobileapp","2022-12-14 10:12:49","2022-12-14 10:12:49"
"1531","996","high","Black_Star_Edition_Moka_Express_3_Cups_Plus_2-high","1000.00","400","coffeemobileapp","2022-12-14 10:14:34","2022-12-14 10:14:34"
"1532","996","medium","Black_Star_Edition_Moka_Express_3_Cups_Plus_2-medium","1000.00","400","coffeemobileapp","2022-12-14 10:14:34","2022-12-14 10:14:34"
"1533","999","medium","The_Steam_Catcher--medium","500.00","200","coffeemobileapp","2022-12-14 10:16:28","2022-12-14 10:16:28"
"1534","999","low","The_Steam_Catcher--low","500.00","200","coffeemobileapp","2022-12-14 10:16:28","2022-12-14 10:16:28"
