"1154","635","100g","Ambriona_Single_Origin-100g","350.00","199","chocolatemobileapp","2022-11-08 11:19:17","2022-11-29 12:54:47"
"1155","635","200g","Ambriona_Single_Origin-200g","350.00","200","chocolatemobileapp","2022-11-08 11:19:17","2022-11-08 11:19:17"
"1156","635","500g","Ambriona_Single_Origin-500g","350.00","194","chocolatemobileapp","2022-11-08 11:19:17","2022-12-06 16:31:04"
"1157","639","100g","Inense_Dark_Chocolate-100g","250.00","53","chocolatemobileapp","2022-11-08 11:23:42","2022-11-08 11:23:42"
"1158","639","250g","Inense_Dark_Chocolate-250g","300.00","53","chocolatemobileapp","2022-11-08 11:23:42","2022-11-08 11:23:42"
"1159","639","500g","Inense_Dark_Chocolate-500g","360.00","52","chocolatemobileapp","2022-11-08 11:23:42","2022-12-08 11:14:26"
"1160","641","10g","Origin_Intense_Dark_Chocolate-10g","200.00","30","chocolatemobileapp","2022-11-08 11:25:05","2022-11-08 11:25:05"
"1161","641","20g","Origin_Intense_Dark_Chocolate-20g","200.00","30","chocolatemobileapp","2022-11-08 11:25:05","2022-11-08 11:25:05"
"1162","641","50g","Origin_Intense_Dark_Chocolate-50g","200.00","30","chocolatemobileapp","2022-11-08 11:25:05","2022-11-08 11:25:05"
"1163","643","200g","Vegan_Dark_Chocolate_Box-200g","350.00","200","chocolatemobileapp","2022-11-08 11:26:34","2022-11-08 11:26:34"
"1164","643","300g","Vegan_Dark_Chocolate_Box-300g","400.00","200","chocolatemobileapp","2022-11-08 11:26:34","2022-11-08 11:26:34"
"1165","643","500g","Vegan_Dark_Chocolate_Box-500g","450.00","199","chocolatemobileapp","2022-11-08 11:26:34","2022-12-06 10:31:26"
"1166","649","500g","Intense_Dark_Chocolate_with_Hazelnuts-500g","520.00","20","chocolatemobileapp","2022-11-08 11:35:07","2022-11-08 11:35:07"
"1167","649","250g","Intense_Dark_Chocolate_with_Hazelnuts-250g","400.00","20","chocolatemobileapp","2022-11-08 11:35:07","2022-11-08 11:35:07"
"1168","649","100g","Intense_Dark_Chocolate_with_Hazelnuts-100g","220.00","20","chocolatemobileapp","2022-11-08 11:35:07","2022-11-08 11:35:07"
"1169","650","200g","Intense_Dark_Chocolate_with_Mint-200g","250.00","20","chocolatemobileapp","2022-11-08 11:36:39","2022-11-08 11:36:39"
